prev_labels,type,label,text
"['intro_3', 'z_trans_2', 'Z.C5']",user,Z.C5-2,Das stimmt bleibt aber eine offene Frage da wir noch nicht an dem Punkt angelangt sind. Wir entwickeln uns mit der Technik und nutzen diese zu unserem Vorteil. Deswegen werden wir früher oder später auch autonomes Fahren integrieren
"['intro_2', 'z_trans_13', 'Z.C10']",user,FAQ.G1,Hast du noch mehr Argumente
['intro_62'],user,Z.C11,Wie würdest du das mit der Rechtslage klären ?
"['intro_2', 'z_trans_12', 'Z.C2']",user,UNKNOWN,Autonomes fahren führt zu weniger Stau
"['intro_28', 'Z.P11', 'intro_1', 'Z.P11-1']",user,Z.C2-1,Autonomes macht lange Strecken bequemer und sicherer
[],user,NZ.G2,die ki ist besser als der durchschnittliche mensch und somit kommt es zu weniger unfällen
['intro_61'],user,NZ.G2,je mehr autos autonom fahren desto geringer wird das risiko für durch menschen verursachte unfälle
"['intro_2', 'z_trans_12', 'Z.P8-1']",user,NZ.G2,ja das stimmt aber wenn jedes auto mit der kinausgestattet ist kommen diese unfälle nicht mehr vor
['intro_62'],user,NZ.G2,"ja das stimmt, aber wenn jedes auto mit autoKI ausgestattet ist würde fehlverhalten von menschen komplett vermieden werden"
"['intro_1', 'z_trans_2', 'Z.C5']",user,Z.C5,"viele neue technologien werden zunächst von der gesellschaft angelehnt, etablieren sich jedoch mit dem wandel der gesellschaft über längere zeit"
['intro_62'],user,Z.C5,die gesellschaft akzeptiert neue technologien mit dem wandel der zeit
"['intro_2', 'z_trans_13', 'Z.C10']",user,Z.C6-3-1,"da kein eingreifen der menschen möglich ist, müsste der programmierer der KI rechtlich für das handeln des KIs sein"
['intro_61'],user,Z.C6-3-1,da die menschen nicht eingreifen können muss der hersteller der KI verantwortung für das handeln der KI tragen
"['intro_2', 'z_trans_13', 'Z.C2']",user,Z.P12-1-2,"da menschliches fehlverhalten kein problem mehr ist werden verzögerungen durch unfälle vermieden, so kann der verkehr effizienter werden"
"['intro_26', 'Z.P10', 'intro_3', 'Z.P10-1']",user,Z.P1-1,durch die modernisierung des arbeitsmarkts durch KIs werden viele arbeitsplätze verschwinden
[],user,Z.C3,Technik kann nicht fûr Leben verantwortlich sein
['intro_61'],user,Z.C3,Technik sollte nicht verantwortlich für Menschenleben sein
"['intro_3', 'z_trans_12', 'Z.P6']",user,Z.P6,Das ist aber die Minderheit
['intro_62'],user,NZ.G1,Trotzdem sehr gefährlich
"['intro_1', 'z_trans_2', 'Z.P7']",user,CONSENT,Ja das mag sein
['intro_62'],user,Z.C3,Für mich überwiegt das Menschenleben den Vorteilen
"['intro_3', 'z_trans_12', 'Z.C2-1']",user,Z.C3,Die Technik kann sich weigern das Fahrzeug zu starten
['intro_62'],user,Z.C5,Man gibt als Mensch Kontrolle an eine externe Technik
"['intro_1', 'z_trans_13', 'Z.P8']",user,DISSENT,Das lehne ich ab
[],user,Z.C11,Die Haftung bei Unfällen ist unklar
"['intro_23', 'Z.C11', 'intro_3', 'Z.C11-1']",user,CONSENT,Ja das stimmt.
['intro_61'],user,Z.GK1,Die autoKI ist ein Programm und kann nicht auf individuelle Fahrlehrer der anderen Fahrteilnehmer eingehen
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.C3,Bei Programmierfehlern ist nicht für Sicherheit garantiert
['intro_62'],user,Z.C3,"Fehler in der Konstruktion, Herstellung und Programmierung etc, könnten gefährliche Unfälle verursachen"
"['intro_2', 'z_trans_12', 'Z.P7']",user,Z.C3,Wer garantiert die Sicherheit der mitfahrenden
['intro_62'],user,Z.C3,"Die Menschen, die in den Autos mitfahren die von der autoKI gesteuert werden, sind auf diese angewiesen"
"['intro_3', 'z_trans_11', 'Z.C2-1']",user,Z.P8-1,Und wenn sich andere Fahrer nicht daran halten? Auto KI müsste auf individuelle Fehler anderer Fahrer reagieren
['intro_61'],user,Z.P8-1,Andere Fahrer machen auch Fehler. Wie kann Auto KI darauf reagieren
[],user,NZ.G1,Erhöhte Unfallgefahr
['intro_61'],user,NZ.G1,Autonomes Fahren führt zu einer erhöhten Unfallgefahr
"['intro_2', 'z_trans_2', 'Z.P6']",user,OTHER,Habe ich schon dran gedacht
['intro_62'],user,FAQ.G1,Wie ist deine Meinung
"['intro_1', 'z_trans_2', 'Z.P7']",user,CONSENT,Ja
['intro_61'],user,NZ.G1,Was hältst du von autonomem Fahren
"['intro_1', 'z_trans_13', 'Z.C2-1']",user,CONSENT,Da gebe ich dir recht
[],user,NZ.G2,"Solange die Ki signifikant besser Auto fahren kann als die durchschnittliche Person, kann gerechtfertigt werden dass KI's zugelassen werden. Die absolute Zahl der unfälle sollte dann, statistisch gesehen runtergehen."
['intro_61'],user,NZ.G2,Bessere Fahrleistung der Ki führt zu weniger Unfällen
"['intro_3', 'z_trans_2', 'Z.P8-1']",user,OTHER,Dann muss natürlich erst noch eine Lösung für irracionale Fahrverhalten gefunden werden.
[],user,UNKNOWN,"Umso mehr Selbstfahrende Autos zugelassen sind, können mehr Staus verhindert werden"
"['intro_26', 'Z.P10', 'intro_1', 'Z.P10-1']",user,Z.P11,Es werden auch weniger Unfälle entstehen
['intro_61'],user,Z.P5,Alte Menschen haben bessere Möglichkeiten mobil zu sein
"['intro_1', 'z_trans_2', 'Z.P8-1']",user,Z.P2,"Man kann mit selbstfahrenden Autos weite Strecken am Stück fahren, da man im besten Fall sogar dabei schlafen kann"
['intro_62'],user,Z.P12-1-2,"Effizienteres fahren möglich, wenn alle Autos KI gesteuert werden ( gleichzeitiges anfahren bei Roten Ampeln, Staus, bessere Verkehrsregulierung bei Unfällen )"
[],user,Z.P11,Verkehrssicherheit
['intro_61'],user,Z.P11,Die Verkehrssicherheit würde stark erhöht
"['intro_1', 'z_trans_13', 'Z.P8-1']",user,NZ.G1,Aber wenn ausschließlich KIs unterwegs wären?
['intro_62'],user,Z.P2,"Wenn nur KIs am steuer säßen, würde es keine müden Menschen geben"
"['intro_1', 'z_trans_12', 'Z.C5']",user,Z.P4-1,In einer Autofanatischen Gesellschaft wie der unseren sicherlich
['intro_62'],user,Z.C5-1,"Ich denke, es wird angenommen"
"['intro_2', 'z_trans_13', 'Z.C10']",user,Z.C10-1,Den Rechtsrahmen kann man schaffen. Sobald es das gibt und zugelassen wird
"['intro_26', 'Z.C10-1', 'intro_2', 'Z.C10-1-1']",user,Z.C10,"Nein, ich meine ein Gesetz für private Fahrer*innen"
[],user,Z.C3,Technik ist keine Garantie für Fehlerfreiheit
['intro_61'],user,Z.C4,Wenn Fehler in der Software auftreten können ungewollt Autounfälle passieren außerdem besteht die Gefahr von Hackerangriffen
"['intro_1', 'z_trans_12', 'Z.P6']",user,CONSENT,"Das stimmt, gutes Argument so habe ich darüber tatsächlich noch nicht nachgedacht"
['intro_62'],user,Z.P10-2,"Fraglich ist nur ob sich die Personen denen durch Inklusion geholfen werden könnte, solche KI Technik leisten können"
"['intro_1', 'z_trans_12', 'Z.P7']",user,Z.P10-2,"Das ist schon gut, aber trotzdem bezweifle ich, dass die Vorteile die KI bringt von der breiten Masse auch genutzt werden können"
['intro_61'],user,Z.P10-2,"KI Technik ist wahrscheinlich teuer, weshalb sich nur wenige solche Vorteile leisten können"
"['intro_2', 'z_trans_12', 'Z.C2-1']",user,Z.P9-1,"Ich glaube immernoch nicht, dass dadurch der Straßenverkehr sicherer wird"
[],user,Z.P1,Man kann nebenbei mehr entspannen
"['intro_23', 'Z.P1', 'intro_3', 'Z.P1-1']",user,Z.P2,"Aber die Menschen sind dadurch weniger gestresst, da sie nicht im Stau stehen"
"['intro_26', 'Z.P2', 'intro_2', 'Z.P2-1']",user,DISSENT,Ich sehe es eher als eine Bereicherung
['intro_61'],user,Z.P11,Es entstehen weniger Unfälle
"['intro_1', 'z_trans_2', 'Z.P8-1']",user,Z.P8-1-1,"Es wäre aber eine doppelte Sicherheit, da zum einen der Mensch eingreifen kann und zum anderen das Auto sehr viel selbst macht"
['intro_62'],user,FAQ.G1,Was sagst du denn zu dem Thema?
"['intro_1', 'z_trans_11', 'Z.C5']",user,Z.P11,Eventuell entstehen weniger Auffahrunfälle
['intro_62'],user,Z.P12,Menschen würden sich nicht mehr so oft verfahren
"['intro_1', 'z_trans_2', 'Z.C10']",user,Z.P12,Sie kommen direkt an ihr Ziel und es wird Sprit gespart
['intro_62'],user,Z.C3,"Problem ist nur, wenn die Technik mal nicht funktioniert"
"['intro_3', 'z_trans_12', 'Z.C2']",user,Z.P11,"Es fahren weniger Menschen zu schnell, da das Auto alleine abbremsen kann"
['intro_62'],user,Z.P11,Autorennen können nicht mehr stattfinden und damit auch weniger leichtsinnige Unfälle entstehen
[],user,Z.C11,Im Falle eines Unfalls ist es noch ungeklärt wer an diesem Schuld hat.
"['intro_25', 'Z.C11', 'intro_1', 'Z.C11-1']",user,clarify,"Ein weiteres Problem ist, dass die KI durch fehlerhafte trainingsdaten fehlverhalten aufbauen kann, was zu Voreingenommenheiten führen kann."
['intro_61'],user,Z.P8-1,"Ein weiterer Punkt ist, dass viele unvorhersehbare Situationen im Straßen verkehr passieren können, zu welchen man intuitiv agieren muss."
"['intro_2', 'z_trans_12', 'Z.P6']",user,Z.GK1,Als Autofahrer kann man auch das Autofahren verlernen wenn man nur noch durch KI fährt. Dann könnte man auch gleich mit dem Bus fahren
['intro_62'],user,FAQ.G1,"Was macht die KI, wenn die Sensoren nicht mehr richtig funktionieren?"
"['intro_2', 'z_trans_13', 'Z.P7']",user,Z.C4,Autonome Autos können auch leichter gehackt werden
['intro_61'],user,Z.P1,"gut am Autonomen fahren ist, dass man nebenbei noch andere Sachen machen kann."
"['intro_2', 'z_trans_13', 'Z.C2-1']",user,OTHER,"Das ist möglich. Um auch noch einmal eine andere Seite zu beleuchten: Die autoKI kann die Lenk-, Fahr- und Parkaufgabe präziser ausführen, weshalb Zusatzbreiten bei Fahrstreifen eingespart werden können. Auch beim Parken ergeben sich Vorteile und Stellplätze können schmaler werden, da kein Raum für sich öffnende Türen eingeplant werden muss. Zusatzbreiten bei Fahrstreifen könnten eingespart werden, was wiederum Platz für andere Verkehrsmittel oder Infrastruktur schaffen würde."
"['intro_32', 'Z.C2', 'intro_5', 'z_trans_11', 'Z.P8']",user,OTHER,"Das ist möglich. Aber zu beachten ist: Die soziale Inklusion kann gestärkt werden, denn der Einsatz fahrerloser Fahrzeuge unterstützt mobilitätseingeschränkte Personen bei der Teilhabe an der Mobilität und damit am gesellschaftlichen Leben insgesamt."
"['intro_37', 'FAQ.1', 'FAQ.1-1', 'faq_trans_2', 'Z.P11']",user,OTHER,"Wenn ich richtig verstanden habe, fragst du warum es hier nicht um eine die Fahrer*innen unterstützende KI geht. Eine Fahrer*innen unterstützende KI, bspw. einfache Spurhaltesysteme oder ein adaptiver Tempomat, ist bereits in einigen Fahrzeugen im Einsatz und aus ethischer Sicht relativ unproblematisch, da menschliche Fahrer*innen im Zweifel eingreifen können/müssen. Was denkst du denn darüber: Statistisch betrachtet ist in knapp 90% der Unfälle menschliches Fehlverhalten die Ursache und somit die größte Gefahrenquelle im Straßenverkehr. Übernimmt die autoKI die Fahrzeugführung, kommt es zu weniger Unfällen, da sie sich stets an die Verkehrsvorschriften hält."
"['intro_38', 'FAQ.1', 'faq_trans_3', 'Z.P2']",user,OTHER,"Dir scheint also unklar zu sein, warum es hier nicht um eine die Fahrer*innen unterstützende KI geht. Was sagst du denn noch zu Folgendem: Die Technik entlastet Fahrer*innen physisch und psychisch, da sie nicht mehr die ganze Zeit aufmerksam auf den übrigen Verkehr achten müssen und so viel entspannter fahren können."
"['intro_37', 'FAQ.1', 'faq_trans_3', 'Z.P12']",user,OTHER,"Wenn ich richtig verstanden habe, fragst du warum es hier nicht um eine die Fahrer*innen unterstützende KI geht. Was sagst du denn noch zu Folgendem: Die autoKI ist vielseitig und gut für Umwelt und Nutzer*innen, denn sie erhöht unter anderem die Verkehrseffizienz, vermeidet Staubildungen und kann auch durch neue Mobilitätskonzepte und -lösungen positive Umwelteffekte erzielen."
"['intro_37', 'FAQ.1', 'faq_trans_1', 'Z.P14']",user,OTHER,"Wenn ich richtig verstanden habe, fragst du warum es hier nicht um eine die Fahrer*innen unterstützende KI geht. Um hier einen neuen Punkt in die Diskussion einzubringen: Durch eine durchgängige autonome Mobilität ist es nicht mehr notwendig verschiedene Linien des ÖPNV nutzen zu müssen, um an sein Ziel zu kommen. Anschlussverbindungen werden nicht mehr verpasst."
"['intro_38', 'FAQ.1', 'faq_trans_3', 'Z.P9']",user,OTHER,"Dir scheint also unklar zu sein, warum es hier nicht um eine die Fahrer*innen unterstützende KI geht. Was sagst du denn noch zu Folgendem: Die autoKI schätzt Situationen aufgrund der Programmierung objektiver ein und kann damit auch im Blick auf die Gefährdungen und Schäden im Normalfall bessere Entscheidungen treffen. Personenschutz hat dabei stets Vorrang vor dem Tier- oder Sachschutz."
"['intro_38', 'FAQ.1', 'faq_trans_3', 'Z.C10-1']",user,OTHER,schwul
['intro_62'],user,OTHER,Homosexuell
"['intro_2', 'z_trans_11', 'Z.P1']",user,OTHER,Das ist möglich. Ansprechen möchte ich noch: Menschen können ihre Zeit während der Fahrten besser nutzen und sich anderen Dingen wie der Arbeit oder Freizeitbeschäftigungen widmen.
['intro_62'],user,Z.P1,Menschen können ihre Zeit während der Fahrten besser nutzen und sich anderen Dingen wie der Arbeit oder Freizeitbeschäftigungen widmen.
"['intro_3', 'z_trans_12', 'Z.P3']",user,Z.P3,"Die autoKI ermöglicht einen größeren Raum für Privatsphäre, denn die Angewiesenheit auf andere (öffentliche) Verkehrsmittel wie z.B. das Taxi oder den Bus wird reduziert."
[],user,NZ.G1,Derzeitiger Entwicklungsstand nicht ausreichend für die Sicherheit auf ser Strasse
['intro_61'],user,NZ.G1,1. Argument: Der derzeitige Entwicklungsstand nicht ausreichend für die Sicherheit auf ser Strasse
"['intro_2', 'z_trans_13', 'Z.P6']",user,Z.C12,2. Argument: Keiner kann mehr Auto fahren
['intro_62'],user,Z.C12,2. Argument: Es lernt keiner mehr Auto zu fahren.
"['intro_1', 'z_trans_2', 'Z.P7']",user,Z.C11,3. Argument: Die Rechtslage ist unklar bei Unfällen.
['intro_61'],user,Z.C11,3. Argument: Die Rechtslage ist unklar bei Unfällen.
"['intro_2', 'z_trans_2', 'Z.C2-1']",user,DISSENT,Nein
['intro_62'],user,Z.P1-1,4. Argument: Taxifahrer werden arbeitslos
"['intro_3', 'z_trans_13', 'Z.P8']",user,OTHER,5. Argument:
['intro_61'],user,OTHER,Ok
[],user,Z.C6,"Man kann nicht wählen, welche Person man während Unfall retten kann"
['intro_61'],user,Z.C6,"Sie können nicht selbst entscheiden, bei wem Sie bei einem Unfall sparen"
"['intro_2', 'z_trans_2', 'Z.P6']",user,Z.P4-1,Man hat keine Kontrolle über Auto
